A_phot,A_phot_err
0.8781849435165479,0.2196438028982366
0.21157460739695103,0.1168333746952189
0.4039097776098847,0.1597239861981678
0.6164929437963856,0.13954007498729085
-0.13880746960674317,0.017928249519526658
1.5322627634332315,0.03791685620532694
0.12079838974158714,0.05693689121430174
0.25650857734317195,0.06151190630822773
1.1226017689426424,0.06489354931757521
